TEAM_ID,TEAM_NAME,SEASON,games_played,wins,losses,avg_pts,avg_ast,avg_reb,avg_fg_pct,avg_fg3_pct,avg_ft_pct
1610612737,Atlanta Hawks,2010,82,44,38,95.0,21.975609756097562,39.292682926829265,46.337804878048786,35.94878048780488,77.32682926829268
1610612737,Atlanta Hawks,2011,66,40,26,96.5909090909091,22.439393939393938,41.18181818181818,45.46060606060606,37.17272727272727,74.86363636363636
1610612737,Atlanta Hawks,2012,82,44,38,97.95121951219512,24.475609756097562,40.86585365853659,46.56463414634147,37.33170731707317,70.85121951219512
1610612737,Atlanta Hawks,2013,82,38,44,101.0,24.890243902439025,39.97560975609756,45.85243902439024,35.979268292682924,78.29634146341465
1610612737,Atlanta Hawks,2014,82,60,22,102.54878048780488,25.74390243902439,40.5609756097561,46.71829268292683,38.014634146341464,77.65121951219513
1610612737,Atlanta Hawks,2015,82,48,34,102.84146341463415,25.609756097560975,42.08536585365854,45.862195121951224,35.16463414634147,77.80121951219512
1610612737,Atlanta Hawks,2016,82,43,39,103.15853658536585,23.634146341463413,44.329268292682926,45.20975609756098,34.13414634146341,72.60609756097561
1610612737,Atlanta Hawks,2017,82,24,58,103.35365853658537,23.73170731707317,41.90243902439025,44.7719512195122,36.34634146341463,78.70975609756098
1610612737,Atlanta Hawks,2018,82,29,53,113.34146341463415,25.829268292682926,46.09756097560975,45.178048780487806,35.09756097560976,75.18170731707318
1610612737,Atlanta Hawks,2019,67,20,47,111.76119402985074,23.955223880597014,43.25373134328358,45.02985074626865,33.244776119402985,78.83582089552239
1610612737,Atlanta Hawks,2020,72,41,31,113.69444444444444,24.125,45.625,46.91388888888889,37.019444444444446,81.34444444444443
1610612737,Atlanta Hawks,2021,82,43,39,113.9390243902439,24.597560975609756,43.97560975609756,47.113414634146345,37.17439024390244,81.17682926829268
1610612737,Atlanta Hawks,2022,82,41,41,118.42682926829268,24.98780487804878,44.3780487804878,48.4329268292683,35.33902439024391,81.96585365853659
1610612737,Atlanta Hawks,2023,82,36,46,118.32926829268293,26.585365853658537,44.670731707317074,46.641463414634146,36.415853658536584,79.42926829268293
1610612737,Atlanta Hawks,2024,82,40,42,118.1829268292683,29.585365853658537,44.5,47.362195121951224,35.70609756097561,77.38170731707318
1610612737,Atlanta Hawks,2025,39,18,21,118.43589743589743,31.153846153846153,41.92307692307692,47.95641025641025,36.94102564102565,77.5923076923077
1610612738,Boston Celtics,2010,82,56,26,96.5,23.426829268292682,38.792682926829265,48.69390243902439,36.14512195121951,76.77682926829267
1610612738,Boston Celtics,2011,66,39,27,91.84848484848484,23.59090909090909,38.78787878787879,46.195454545454545,36.10606060606061,78.58636363636363
1610612738,Boston Celtics,2012,82,41,41,95.34146341463415,22.475609756097562,38.86585365853659,46.641975308641975,36.00493827160494,77.64814814814815
1610612738,Boston Celtics,2013,82,25,57,96.2439024390244,21.048780487804876,42.5,43.7,32.71707317073171,78.54146341463414
1610612738,Boston Celtics,2014,82,40,42,101.36585365853658,24.5,43.84146341463415,44.4329268292683,32.61829268292683,75.67439024390244
1610612738,Boston Celtics,2015,82,48,34,105.71951219512195,24.158536585365855,44.91463414634146,44.01341463414634,33.53048780487805,78.86951219512196
1610612738,Boston Celtics,2016,82,53,29,108.01219512195122,25.23170731707317,41.96341463414634,45.50243902439024,35.87439024390244,81.02317073170731
1610612738,Boston Celtics,2017,82,55,27,104.01219512195122,22.463414634146343,44.451219512195124,45.12804878048781,38.1280487804878,77.16219512195123
1610612738,Boston Celtics,2018,82,49,33,112.39024390243902,26.28048780487805,44.548780487804876,46.582926829268295,36.30121951219512,80.6378048780488
1610612738,Boston Celtics,2019,72,48,24,113.65277777777777,22.98611111111111,46.06944444444444,46.19166666666667,36.58472222222222,80.29166666666667
1610612738,Boston Celtics,2020,72,36,36,112.625,23.458333333333332,44.25,46.736111111111114,37.54722222222222,77.82916666666667
1610612738,Boston Celtics,2021,82,51,31,111.7560975609756,24.829268292682926,46.073170731707314,46.708536585365856,35.24390243902439,81.64878048780487
1610612738,Boston Celtics,2022,82,57,25,117.9390243902439,26.658536585365855,45.329268292682926,47.63048780487805,37.54024390243902,80.96463414634147
1610612738,Boston Celtics,2023,82,64,18,120.57317073170732,26.914634146341463,46.329268292682926,48.765853658536585,38.759756097560974,80.57160493827162
1610612738,Boston Celtics,2024,82,61,21,116.26829268292683,26.146341463414632,45.31707317073171,46.31219512195122,36.90731707317073,80.06951219512194
1610612738,Boston Celtics,2025,36,23,13,117.55555555555556,23.805555555555557,44.361111111111114,47.46666666666667,36.91666666666667,78.825
1610612739,Cleveland Cavaliers,2010,82,19,63,95.45121951219512,20.975609756097562,40.30487804878049,43.52926829268293,34.13414634146341,74.3219512195122
1610612739,Cleveland Cavaliers,2011,66,21,45,93.03030303030303,19.818181818181817,42.27272727272727,42.30757575757576,34.39696969696969,71.90757575757576
1610612739,Cleveland Cavaliers,2012,82,24,58,96.5,20.658536585365855,41.01219512195122,43.482926829268294,34.40243902439025,75.53536585365853
1610612739,Cleveland Cavaliers,2013,82,33,49,98.21951219512195,21.195121951219512,44.1219512195122,43.7780487804878,35.47682926829269,74.95
1610612739,Cleveland Cavaliers,2014,82,53,29,103.13414634146342,22.121951219512194,42.96341463414634,45.891463414634146,36.37560975609756,74.50975609756098
1610612739,Cleveland Cavaliers,2015,82,57,25,104.32926829268293,22.695121951219512,44.51219512195122,46.19512195121951,36.24512195121951,74.91463414634147
1610612739,Cleveland Cavaliers,2016,82,51,31,110.34146341463415,22.658536585365855,43.74390243902439,47.08292682926829,38.21707317073171,74.39146341463415
1610612739,Cleveland Cavaliers,2017,82,50,32,110.86585365853658,23.365853658536587,42.13414634146341,47.72317073170732,37.23658536585366,77.80853658536586
1610612739,Cleveland Cavaliers,2018,82,19,63,104.47560975609755,20.70731707317073,42.65853658536585,44.47560975609756,35.202439024390245,78.61951219512196
1610612739,Cleveland Cavaliers,2019,65,19,46,106.8923076923077,23.076923076923077,44.246153846153845,45.98307692307692,34.78153846153846,75.74000000000001
1610612739,Cleveland Cavaliers,2020,72,22,50,103.83333333333333,23.833333333333332,42.75,45.05277777777778,33.67777777777778,74.27361111111111
1610612739,Cleveland Cavaliers,2021,82,44,38,107.79268292682927,25.170731707317074,44.18292682926829,46.9670731707317,35.28170731707318,76.67073170731707
1610612739,Cleveland Cavaliers,2022,82,51,31,112.2560975609756,24.9390243902439,41.08536585365854,48.951219512195124,36.63170731707317,78.3670731707317
1610612739,Cleveland Cavaliers,2023,82,48,34,112.63414634146342,28.036585365853657,43.28048780487805,47.954878048780486,36.63780487804878,76.2109756097561
1610612739,Cleveland Cavaliers,2024,82,64,18,121.9390243902439,28.097560975609756,45.40243902439025,49.14512195121951,38.4609756097561,77.1731707317073
1610612739,Cleveland Cavaliers,2025,39,21,18,119.28205128205128,27.923076923076923,44.92307692307692,46.94615384615385,35.199999999999996,78.0948717948718
1610612740,New Orleans Pelicans,2010,82,46,36,94.92682926829268,20.621951219512194,40.146341463414636,45.95,36.24634146341463,76.63536585365853
1610612740,New Orleans Pelicans,2011,66,21,45,89.63636363636364,20.727272727272727,41.13636363636363,45.28484848484849,33.627272727272725,76.05
1610612740,New Orleans Pelicans,2012,82,27,55,94.07317073170732,20.98780487804878,41.63414634146341,44.8890243902439,35.834146341463416,77.98414634146343
1610612740,New Orleans Pelicans,2013,82,34,48,99.71951219512195,21.28048780487805,41.69512195121951,46.02682926829268,37.25,77.17682926829269
1610612740,New Orleans Pelicans,2014,82,45,37,99.35365853658537,22.024390243902438,43.451219512195124,45.851219512195115,37.15,74.81341463414634
1610612740,New Orleans Pelicans,2015,82,30,52,102.71951219512195,22.170731707317074,42.609756097560975,44.892682926829266,35.76341463414634,77.92560975609756
1610612740,New Orleans Pelicans,2016,82,34,48,104.34146341463415,22.79268292682927,43.68292682926829,45.09390243902438,34.665853658536584,74.71219512195123
1610612740,New Orleans Pelicans,2017,82,48,34,111.71951219512195,26.76829268292683,44.329268292682926,48.4329268292683,35.94390243902439,77.43536585365854
1610612740,New Orleans Pelicans,2018,82,33,49,115.4390243902439,27.024390243902438,47.292682926829265,47.456097560975614,34.40731707317073,75.74634146341464
1610612740,New Orleans Pelicans,2019,72,30,42,115.84722222222223,26.833333333333332,46.5,46.61527777777778,36.988888888888894,72.69583333333334
1610612740,New Orleans Pelicans,2020,72,31,41,114.59722222222223,26.0,47.40277777777778,47.87638888888889,34.69027777777778,72.71388888888889
1610612740,New Orleans Pelicans,2021,82,36,46,109.29268292682927,24.963414634146343,45.207317073170735,45.795121951219514,33.55609756097561,78.97682926829268
1610612740,New Orleans Pelicans,2022,82,42,40,114.36585365853658,25.878048780487806,43.69512195121951,48.135365853658534,36.15609756097561,79.49024390243903
1610612740,New Orleans Pelicans,2023,82,49,33,115.07317073170732,26.951219512195124,43.96341463414634,48.67682926829268,37.81341463414634,77.08414634146342
1610612740,New Orleans Pelicans,2024,82,21,61,109.82926829268293,25.841463414634145,43.609756097560975,45.24634146341464,34.485365853658536,75.16829268292683
1610612740,New Orleans Pelicans,2025,39,8,31,114.46153846153847,24.76923076923077,43.282051282051285,45.91538461538461,33.63333333333334,78.96153846153847
1610612741,Chicago Bulls,2010,82,62,20,98.6219512195122,22.28048780487805,44.15853658536585,46.323170731707314,36.03292682926829,74.20121951219511
1610612741,Chicago Bulls,2011,66,50,16,96.34848484848484,23.136363636363637,46.666666666666664,45.266666666666666,37.584848484848486,71.95
1610612741,Chicago Bulls,2012,82,45,37,93.1829268292683,23.0,43.170731707317074,43.85975609756098,35.08170731707317,77.43292682926828
1610612741,Chicago Bulls,2013,82,48,34,93.65853658536585,22.682926829268293,44.146341463414636,43.3280487804878,34.65975609756097,78.11219512195122
1610612741,Chicago Bulls,2014,82,50,32,100.79268292682927,21.71951219512195,45.74390243902439,44.31829268292683,35.358536585365854,78.1890243902439
1610612741,Chicago Bulls,2015,82,42,40,101.64634146341463,22.804878048780488,46.292682926829265,44.321951219512194,36.88780487804878,78.20121951219512
1610612741,Chicago Bulls,2016,82,41,41,102.86585365853658,22.573170731707318,46.292682926829265,44.47439024390244,33.44024390243903,79.73536585365854
1610612741,Chicago Bulls,2017,82,27,55,102.92682926829268,23.451219512195124,44.65853658536585,43.58414634146341,35.35121951219512,75.70365853658537
1610612741,Chicago Bulls,2018,82,22,60,104.9390243902439,21.902439024390244,42.890243902439025,45.41829268292683,34.918292682926825,78.82926829268293
1610612741,Chicago Bulls,2019,65,22,43,106.84615384615384,23.23076923076923,41.86153846153846,44.78923076923077,34.79692307692307,75.18923076923076
1610612741,Chicago Bulls,2020,72,31,41,110.68055555555556,26.76388888888889,44.958333333333336,47.71944444444444,36.55277777777778,79.19444444444444
1610612741,Chicago Bulls,2021,82,46,36,111.60975609756098,23.878048780487806,42.329268292682926,48.02560975609756,36.65,80.8609756097561
1610612741,Chicago Bulls,2022,82,40,42,113.1219512195122,24.463414634146343,42.353658536585364,49.14512195121951,35.699999999999996,80.77560975609757
1610612741,Chicago Bulls,2023,82,39,43,112.26829268292683,24.975609756097562,43.81707317073171,47.13536585365854,35.69024390243903,79.27439024390243
1610612741,Chicago Bulls,2024,82,39,43,117.8048780487805,29.0609756097561,45.853658536585364,47.05853658536586,36.84512195121951,80.92926829268292
1610612741,Chicago Bulls,2025,37,17,20,117.10810810810811,29.35135135135135,45.5945945945946,47.18648648648649,36.024324324324326,77.98108108108109
1610612742,Dallas Mavericks,2010,82,57,25,100.2439024390244,23.829268292682926,41.4390243902439,47.5329268292683,36.44268292682927,77.49999999999999
1610612742,Dallas Mavericks,2011,66,36,30,95.78787878787878,20.90909090909091,42.75757575757576,44.36212121212122,34.059090909090905,77.13030303030303
1610612742,Dallas Mavericks,2012,82,41,41,101.13414634146342,23.24390243902439,41.91463414634146,46.267073170731706,36.609756097560975,79.19634146341463
1610612742,Dallas Mavericks,2013,82,49,33,104.84146341463415,23.597560975609756,40.90243902439025,47.47439024390244,38.18048780487805,78.88292682926829
1610612742,Dallas Mavericks,2014,82,50,32,105.21951219512195,22.51219512195122,42.26829268292683,46.353658536585364,34.90365853658536,75.63536585365854
1610612742,Dallas Mavericks,2015,82,42,40,102.29268292682927,22.109756097560975,43.073170731707314,44.479268292682924,34.30121951219512,79.29878048780489
1610612742,Dallas Mavericks,2016,82,33,49,97.91463414634147,20.79268292682927,38.573170731707314,44.03414634146341,35.536585365853654,79.72439024390243
1610612742,Dallas Mavericks,2017,82,24,58,102.3170731707317,22.658536585365855,41.25609756097561,44.551219512195125,36.0890243902439,76.31829268292684
1610612742,Dallas Mavericks,2018,82,33,49,108.86585365853658,23.390243902439025,45.31707317073171,44.76585365853658,34.14512195121951,74.15243902439025
1610612742,Dallas Mavericks,2019,75,43,32,117.01333333333334,24.653333333333332,46.93333333333333,46.18266666666667,36.68266666666667,77.89466666666667
1610612742,Dallas Mavericks,2020,72,42,30,112.44444444444444,22.875,43.333333333333336,47.041666666666664,35.955555555555556,77.56805555555555
1610612742,Dallas Mavericks,2021,82,52,30,108.02439024390245,23.390243902439025,43.02439024390244,46.230487804878045,35.10243902439024,77.5158536585366
1610612742,Dallas Mavericks,2022,82,38,44,114.21951219512195,22.926829268292682,38.792682926829265,47.6280487804878,37.13170731707317,74.91463414634147
1610612742,Dallas Mavericks,2023,82,50,32,117.85365853658537,25.682926829268293,42.9390243902439,48.14878048780488,36.701219512195124,75.31829268292684
1610612742,Dallas Mavericks,2024,82,39,43,114.1951219512195,25.24390243902439,43.048780487804876,47.981707317073166,36.24512195121951,76.74878048780488
1610612742,Dallas Mavericks,2025,38,14,24,113.13157894736842,25.13157894736842,44.78947368421053,47.034210526315796,33.455263157894734,76.26578947368422
1610612743,Denver Nuggets,2010,82,50,32,107.45121951219512,22.109756097560975,41.98780487804878,47.55,37.98170731707317,76.58170731707317
1610612743,Denver Nuggets,2011,66,38,28,104.12121212121212,23.954545454545453,43.07575757575758,47.65909090909091,33.48181818181818,73.60303030303031
1610612743,Denver Nuggets,2012,82,57,25,106.14634146341463,24.414634146341463,45.03658536585366,47.97073170731707,34.21219512195122,69.90243902439023
1610612743,Denver Nuggets,2013,82,36,46,104.3780487804878,22.414634146341463,45.4390243902439,44.74512195121952,35.71951219512195,72.71097560975609
1610612743,Denver Nuggets,2014,82,30,52,101.46341463414635,21.804878048780488,44.69512195121951,43.4439024390244,32.702439024390245,73.28048780487806
1610612743,Denver Nuggets,2015,82,33,49,101.89024390243902,22.658536585365855,44.6219512195122,44.23536585365854,33.6829268292683,76.9829268292683
1610612743,Denver Nuggets,2016,82,40,42,111.71951219512195,25.329268292682926,46.3780487804878,47.0890243902439,36.81219512195122,77.23414634146341
1610612743,Denver Nuggets,2017,82,46,36,110.0,25.109756097560975,44.51219512195122,47.03414634146341,36.72073170731707,77.09634146341463
1610612743,Denver Nuggets,2018,82,54,28,110.67073170731707,27.378048780487806,46.390243902439025,46.69512195121951,34.97073170731707,76.3780487804878
1610612743,Denver Nuggets,2019,73,46,27,111.28767123287672,26.73972602739726,44.136986301369866,47.45753424657534,35.49452054794521,77.10000000000001
1610612743,Denver Nuggets,2020,72,47,25,115.05555555555556,26.84722222222222,44.44444444444444,48.62222222222223,37.77916666666667,80.77222222222223
1610612743,Denver Nuggets,2021,82,48,34,112.71951219512195,27.79268292682927,44.109756097560975,48.37926829268292,35.15487804878049,79.6329268292683
1610612743,Denver Nuggets,2022,82,53,29,115.79268292682927,28.878048780487806,43.01219512195122,50.53658536585366,37.60121951219512,75.36585365853658
1610612743,Denver Nuggets,2023,82,57,25,114.85365853658537,29.451219512195124,44.4390243902439,49.702439024390245,37.326829268292684,75.96219512195123
1610612743,Denver Nuggets,2024,82,50,32,120.7560975609756,31.0,45.74390243902439,50.729268292682924,37.65975609756097,77.13780487804878
1610612743,Denver Nuggets,2025,37,25,12,124.08108108108108,29.08108108108108,43.16216216216216,50.786486486486496,40.086486486486486,82.23243243243242
1610612744,Golden State Warriors,2010,82,36,46,103.3780487804878,22.524390243902438,40.548780487804876,46.206097560975614,38.42926829268293,75.4890243902439
1610612744,Golden State Warriors,2011,66,23,43,97.77272727272727,22.272727272727273,39.196969696969695,45.849999999999994,37.984848484848484,76.97424242424242
1610612744,Golden State Warriors,2012,82,47,35,101.17073170731707,22.5,44.951219512195124,45.854878048780485,40.010975609756095,79.26341463414633
1610612744,Golden State Warriors,2013,82,51,31,104.2560975609756,23.317073170731707,45.30487804878049,46.231707317073166,37.90487804878049,75.60487804878049
1610612744,Golden State Warriors,2014,82,67,15,109.95121951219512,27.414634146341463,44.71951219512195,47.923170731707316,39.787804878048775,76.73780487804878
1610612744,Golden State Warriors,2015,82,73,9,114.89024390243902,28.9390243902439,46.19512195121951,48.84756097560975,41.423170731707316,76.78414634146341
1610612744,Golden State Warriors,2016,82,67,15,115.89024390243902,30.378048780487806,44.426829268292686,49.59634146341463,38.59512195121951,78.42317073170732
1610612744,Golden State Warriors,2017,82,58,24,113.46341463414635,29.29268292682927,43.51219512195122,50.35243902439025,38.88048780487805,81.39268292682928
1610612744,Golden State Warriors,2018,82,57,25,117.6829268292683,29.426829268292682,46.18292682926829,49.14024390243903,38.45,80.35853658536585
1610612744,Golden State Warriors,2019,65,15,50,106.33846153846154,25.584615384615386,42.84615384615385,43.903076923076924,33.175384615384615,80.01846153846154
1610612744,Golden State Warriors,2020,72,39,33,113.70833333333333,27.65277777777778,43.02777777777778,46.916666666666664,37.419444444444444,78.2875
1610612744,Golden State Warriors,2021,82,53,29,111.0,27.109756097560975,45.48780487804878,46.918292682926825,36.452439024390245,77.17073170731707
1610612744,Golden State Warriors,2022,82,44,38,118.9390243902439,29.829268292682926,44.59756097560975,47.97926829268293,38.46341463414634,79.35243902439024
1610612744,Golden State Warriors,2023,82,46,36,117.76829268292683,29.29268292682927,46.707317073170735,47.79390243902439,37.90609756097561,77.72195121951219
1610612744,Golden State Warriors,2024,82,48,34,113.79268292682927,29.097560975609756,45.3780487804878,45.15853658536585,36.30487804878049,75.76341463414634
1610612744,Golden State Warriors,2025,38,20,18,114.97368421052632,28.07894736842105,43.473684210526315,45.439473684210526,35.9078947368421,81.4421052631579
1610612745,Houston Rockets,2010,82,43,39,105.91463414634147,23.841463414634145,42.81707317073171,45.55853658536585,36.63170731707317,80.22682926829269
1610612745,Houston Rockets,2011,66,34,32,98.0909090909091,21.272727272727273,42.166666666666664,45.01969696969697,36.1,77.97878787878788
1610612745,Houston Rockets,2012,82,45,37,105.95121951219512,23.195121951219512,43.426829268292686,46.10853658536585,36.58170731707317,75.51219512195122
1610612745,Houston Rockets,2013,82,54,28,107.67073170731707,21.402439024390244,45.329268292682926,47.353658536585364,35.65975609756097,71.39024390243902
1610612745,Houston Rockets,2014,82,56,26,103.92682926829268,22.195121951219512,43.68292682926829,44.47195121951219,34.84756097560975,71.79146341463415
1610612745,Houston Rockets,2015,82,41,41,106.54878048780488,22.20731707317073,43.0609756097561,45.24999999999999,34.806097560975616,69.9560975609756
1610612745,Houston Rockets,2016,82,55,27,115.34146341463415,25.24390243902439,44.36585365853659,46.328048780487805,35.61829268292683,76.47560975609757
1610612745,Houston Rockets,2017,82,65,17,112.35365853658537,21.548780487804876,43.46341463414634,46.03048780487804,36.38292682926829,78.02317073170731
1610612745,Houston Rockets,2018,82,53,29,113.91463414634147,21.23170731707317,42.0609756097561,45.07926829268293,35.363414634146345,79.21463414634147
1610612745,Houston Rockets,2019,72,44,28,117.80555555555556,21.625,44.27777777777778,45.165277777777774,34.637499999999996,79.375
1610612745,Houston Rockets,2020,72,17,55,108.79166666666667,23.59722222222222,42.59722222222222,44.41111111111111,33.863888888888894,74.10972222222223
1610612745,Houston Rockets,2021,82,20,62,109.71951219512195,23.5609756097561,42.02439024390244,45.69756097560976,34.58536585365854,71.2719512195122
1610612745,Houston Rockets,2022,82,22,60,110.7439024390244,22.378048780487806,46.28048780487805,45.72073170731707,32.31463414634146,75.20975609756097
1610612745,Houston Rockets,2023,82,41,41,114.32926829268293,24.817073170731707,45.451219512195124,45.94756097560976,35.20609756097561,76.93292682926828
1610612745,Houston Rockets,2024,82,52,30,114.29268292682927,23.341463414634145,48.46341463414634,45.51219512195122,35.25365853658537,74.03170731707317
1610612745,Houston Rockets,2025,34,22,12,118.88235294117646,25.323529411764707,49.05882352941177,48.76764705882353,38.779411764705884,77.80882352941177
1610612746,Los Angeles Clippers,2010,82,32,50,98.64634146341463,22.109756097560975,42.146341463414636,45.78292682926829,33.74268292682927,70.53536585365853
1610612746,Los Angeles Clippers,2011,66,40,26,97.54545454545455,20.984848484848484,41.56060606060606,45.57424242424242,35.192424242424245,67.4409090909091
1610612746,Los Angeles Clippers,2012,82,56,26,101.08536585365853,23.878048780487806,41.6219512195122,47.8,35.43780487804879,71.7329268292683
1610612746,Los Angeles Clippers,2013,82,57,25,107.92682926829268,24.585365853658537,43.0,47.53658536585366,35.12560975609757,73.15609756097561
1610612746,Los Angeles Clippers,2014,82,56,26,106.71951219512195,24.76829268292683,42.6219512195122,47.349999999999994,37.24756097560976,71.14512195121951
1610612746,Los Angeles Clippers,2015,82,53,29,104.5,22.841463414634145,42.048780487804876,46.62073170731707,36.517073170731706,70.67682926829268
1610612746,Los Angeles Clippers,2016,82,51,31,108.67073170731707,22.536585365853657,43.02439024390244,47.63292682926829,37.36829268292683,74.88780487804878
1610612746,Los Angeles Clippers,2017,82,42,40,108.98780487804878,22.341463414634145,43.8780487804878,47.296341463414635,35.11585365853659,73.93170731707318
1610612746,Los Angeles Clippers,2018,82,48,34,115.14634146341463,24.024390243902438,45.51219512195122,47.2,38.75365853658537,78.9451219512195
1610612746,Los Angeles Clippers,2019,72,49,23,116.34722222222223,23.72222222222222,47.65277777777778,46.65416666666667,36.94444444444444,79.26527777777778
1610612746,Los Angeles Clippers,2020,72,47,25,114.01388888888889,24.38888888888889,44.15277777777778,48.31111111111111,41.25555555555556,83.88194444444444
1610612746,Los Angeles Clippers,2021,82,42,40,108.41463414634147,24.01219512195122,43.98780487804878,45.8780487804878,37.30365853658537,78.97439024390243
1610612746,Los Angeles Clippers,2022,82,44,38,113.58536585365853,23.890243902439025,43.23170731707317,47.91219512195122,37.68292682926829,77.50853658536586
1610612746,Los Angeles Clippers,2023,82,51,31,115.6219512195122,25.573170731707318,42.96341463414634,48.91341463414635,38.24268292682927,82.99878048780488
1610612746,Los Angeles Clippers,2024,82,50,32,112.8780487804878,25.170731707317074,43.792682926829265,48.30975609756097,37.72682926829268,79.58414634146341
